city,postal_code,ad_type,property_type,reference,title,publication_date,modification_date,new_property,rooms_quantity,bedrooms_quantity,price,surfaceArea,url
Toulouse,31200,buy,flat,VNSY6693_1,"Canal du midi Studio lumineux avec terrasse et ascenseur, idéal investisseur ou primo-accédant",2026-06-19T13:42:31.121Z,2026-06-24T10:40:37.745Z,False,1,,109000,23,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag315078-536700914
Blagnac,31700,buy,flat,17304,DUPLEX EN DERNIER ETAGE,2026-06-19T09:24:22.481Z,2026-06-19T19:53:26.013Z,False,3,2,246750,71.6,https://www.bienici.com/annonce/vente/blagnac/appartement/3pieces/immo-facile-60831374
Toulouse,31100,buy,flat,TAPP964784,Appartement,2026-06-18T17:26:02.849Z,2026-06-19T05:09:44.349Z,False,2,1,142000,45,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/citya-1-371-TAPP964784
Toulouse,31400,buy,flat,fr041729,Appartement T3 de 56.44m² avec garage Toulouse Pont des Demoiselles,2026-06-18T16:50:59.627Z,2026-06-24T10:46:52.961Z,False,3,2,234000,56,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag671474-536513960
Toulouse,31500,buy,flat,RBRS1899,COTE PAVEE - Charmant T2 lumineux de 53 m² avec cave,2026-06-18T14:26:46.083Z,2026-06-23T10:35:19.768Z,False,2,1,263000,53,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag315079-536491826
Toulouse,31200,buy,flat,LA13873,T4 77m² | Rooftop 22m² - 3 Ch - Métro B - Parking - Clim,2026-06-18T12:24:59.885Z,2026-06-20T13:42:28.322Z,False,4,3,279000,78,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/ag310791-536470793
Toulouse,31200,buy,flat,QJXA6783,Bel appartement T2 lumineux avec terrasse et double parking ai pied du métro Canal de Midi,2026-06-18T11:19:34.623Z,2026-06-24T10:40:37.805Z,False,2,1,200000,47,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag315078-536451032
Toulouse,31400,buy,programme,96647,VISTA VERDE,2026-06-18T11:07:25.334Z,2026-06-18T11:12:28.096Z,True,"[2, 5]",,"[227000, 790000]","[44, 140]","https://www.bienici.com/annonce/vente/toulouse/programme/[2, 5]pieces/gedeon-33423788"
Toulouse,31400,buy,flat,ARPQ-X98-0HW,PONT DES DEMOISELLES – SUPERBE ANCIEN T4 TRANSFORMÉ EN GRAND T3 – BALCON – PARKING – CAVE – ASCENSEUR,2026-06-18T08:05:34.152Z,2026-06-18T14:27:05.164Z,False,3,2,292000,77,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag314213-536322053
Toulouse,31400,buy,flat,M503-E6F-CFS,PONT DES DEMOISELLES – SUPERBE ANCIEN T4 TRANSFORMÉ EN GRAND T3 – BALCON – PARKING – CAVE – ASCENSEUR,2026-06-18T08:05:34.152Z,2026-06-18T14:27:04.907Z,False,4,3,292000,77,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/ag314213-536323940
Toulouse,31100,buy,programme,251881404,"Appartements du T2 au T4 à Toulouse, quartier résidentiel toulousain, proche des commerces",2026-06-17T18:16:59.802Z,2026-06-17T18:16:59.802Z,True,"[2, 4]",,"[209000, 419000]","[36.85, 88.74]","https://www.bienici.com/annonce/vente/toulouse/programme/[2, 4]pieces/mgc-251881404"
Toulouse,31300,buy,flat,DC0092,COEUR SAINT CYPRIEN PLACE DU RAVELIN APPARTEMENT T3 DUPLEX U,2026-06-17T17:03:03.835Z,2026-06-24T07:44:01.859Z,False,3,2,424000,77,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/hektor-dpc-immo1-28155
Toulouse,31000,buy,flat,M13608,Appartement 4 Pièces duplex sur cour- JEANNE D'ARC,2026-06-17T15:39:29.281Z,2026-06-23T10:01:56.625Z,False,4,3,429000,91.6,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/immo-facile-56161642
Toulouse,31400,buy,flat,3117,TOULOUSE - EMPALOT - Agréable studio avec balcon et parking en sous-sol (idéal investisseur),2026-06-17T12:14:52.007Z,2026-06-17T14:55:25.323Z,False,1,,59240,22,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/immo-facile-60822037
Toulouse,31000,buy,flat,ASAPARGA,CAPITOLE - CHARMANT T2 DE 37.71M²,2026-06-17T11:15:02.754Z,2026-06-18T12:34:25.558Z,False,2,1,225000,37.71,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/apimo-87113250
Toulouse,31500,buy,flat,338868,"La Terrasse : Beau T4 rénové,calme et verdure",2026-06-17T10:10:42.880Z,2026-06-17T10:10:42.880Z,False,4,3,267000,89,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/ag311656-536219834
Toulouse,31000,buy,flat,MB4270097487,Toulouse centre : studio de 21m2 proche Jean Jaurès,2026-06-17T09:22:37.118Z,2026-06-17T09:22:37.118Z,False,1,0,120000,21,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag922880-536212745
Toulouse,31400,buy,flat,27621,,2026-06-17T00:22:47.341Z,2026-06-23T00:14:47.256Z,False,2,1,95000,37.44,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/century-21-202_432_27621
Toulouse,31400,buy,flat,20369,,2026-06-17T00:22:47.341Z,2026-06-18T05:02:34.874Z,False,4,3,270000,82.92,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/century-21-202_3255_20369
Toulouse,31400,buy,flat,1854,Appartement T3 + garage Bas Côte Pavée TOULOUSE,2026-06-16T14:24:32.308Z,2026-06-24T05:17:05.698Z,False,2,2,318000,85.5,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/hektor-cazesimmo-30628
Toulouse,31500,buy,flat,MJRW-VFD-R6X,TOULOUSE – T2 TRAVERSANT AVEC DOUBLE BALCON ET CAVE,2026-06-16T11:48:52.591Z,2026-06-18T16:35:29.251Z,False,2,1,172000,55,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag314213-536018093
Toulouse,31000,buy,flat,Homki_cbhfi_1,Appartement T3 de 62 m2 à Toulouse 31000,2026-06-16T11:44:25.301Z,2026-06-18T09:08:43.262Z,False,3,2,330000,62,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag133861-536018324
Toulouse,31400,buy,flat,Homki_cbhcf_1,"Appartement T2 de 34 m2 à Toulouse 31400, Impasse Lucien Servanty",2026-06-15T18:55:29.609Z,2026-06-15T18:55:29.609Z,False,2,1,146000,34,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag133861-535876793
Muret,31600,buy,flat,5621-M,"A VENDRE - MURET- Appartement T3 d'environ 62,84 m²  - Terrasse exceptionnelle",2026-06-15T16:20:49.141Z,2026-06-22T16:38:07.201Z,False,3,2,129600,62.84,https://www.bienici.com/annonce/vente/muret/appartement/3pieces/nestenn-1-99939597416
Toulouse,31300,buy,flat,Milton,Appartement T3 – 71m² – balcon et parking,2026-06-15T15:39:35.952Z,2026-06-15T15:39:35.952Z,False,3,2,250000,71,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag313361-535840613
Toulouse,31300,buy,flat,SHBE1702,Patte d'Oie - Bel appartement 3 pièces - Terrasse - Parking sous-sol,2026-06-15T15:39:25.263Z,2026-06-24T10:40:37.802Z,False,3,2,258000,61,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag315078-535839998
Toulouse,31000,buy,flat,MB13869,Carmes/Saint-Etienne - Charmant T3 dans une résidence de standing,2026-06-15T10:17:05.440Z,2026-06-22T23:56:28.301Z,False,3,2,370000,58,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag310791-535782326
Toulouse,31400,buy,flat,Homki_cbibc_1,"Appartement T3 de 59 m2 à Toulouse 31400, Rue du Colonel Pierre - Henri Clostermann",2026-06-14T09:49:26.096Z,2026-06-16T11:44:33.083Z,False,3,2,199900,59,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag133861-535596272
Toulouse,31300,buy,flat,6134,Croix de Pierre : T3 traversant avec vue Garonne,2026-06-13T11:56:48.884Z,2026-06-16T16:02:10.211Z,False,3,2,225000,67,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/guy-hoquet-immo-facile-7509708
Toulouse,31500,buy,flat,00821040,Grand T2 avec parking et balcon secteur jolimont,2026-06-12T19:04:43.504Z,2026-06-24T11:39:49.123Z,False,2,1,162800,47,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag311903-535323362
Toulouse,31500,buy,flat,00796814,Beau T3 en duplex avec 2 terrasses et 2 places de parking (secteur Louis Plana),2026-06-12T19:04:43.504Z,2026-06-24T11:39:49.282Z,False,3,2,250000,62,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag311903-535334573
Toulouse,31000,buy,flat,3115,TOULOUSE - Les Chalets - Plateau à aménager en T3/4 de 85.7 m²avec terrasse de 93.4 m².,2026-06-12T18:15:00.826Z,2026-06-13T05:11:36.209Z,False,3,2,320000,85.7,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/immo-facile-60796510
Colomiers,31770,buy,flat,2048869,Vente Appartement 3 pièces,2026-06-12T17:56:49.706Z,2026-06-15T14:15:41.074Z,False,3,2,215000,62,https://www.bienici.com/annonce/vente/colomiers/appartement/3pieces/iad-france-707995
Toulouse,31300,buy,flat,2733,"Appartement Toulouse 3 pièce(s) 68,82 m2",2026-06-12T15:35:07.825Z,2026-06-12T15:35:07.825Z,False,3,2,149000,68.82,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/immo-facile-60789928
Toulouse,31500,buy,flat,Homki_cbffg_2,"Appartement T4 de 68 m2 à Toulouse 31500, Chemin des Argoulets",2026-06-12T14:02:30.524Z,2026-06-17T09:58:24.688Z,False,4,3,229000,68,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/ag133861-535291580
Toulouse,31500,buy,flat,87103027,Appartement T3 64m² dernier étage,2026-06-12T13:19:18.340Z,2026-06-15T08:04:39.301Z,False,3,,205000,64,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/apimo-87103027
Toulouse,31500,buy,flat,2048682,Vente Appartement 3 pièces,2026-06-12T12:59:14.870Z,2026-06-18T15:41:28.287Z,False,3,2,165000,53,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/iad-france-946817
Toulouse,31400,buy,flat,5419,Toulouse Rangueil 31400 Appartement  T3 55.65m² dernier étage avec garage au calme,2026-06-11T18:42:27.131Z,2026-06-12T06:33:55.620Z,False,3,2,185000,55.65,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/nestenn-1-99939592522
Toulouse,31400,buy,flat,5239e,"Toulouse Rangueil 31400 à deux pas des Facultés , Agréable T3 de 56.45m² très bien agencé , avec petit balcon, cave et place de parking",2026-06-11T16:30:35.325Z,2026-06-11T16:30:35.325Z,False,3,2,139900,57,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/nestenn-1-99939592460
Toulouse,31000,buy,flat,5241e,"Appartement lumineux 2, T2 35m², cave, à Toulouse - Port Saint-Sauveur",2026-06-11T16:30:35.325Z,2026-06-11T16:30:35.325Z,False,2,1,142000,35,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/nestenn-1-99939592462
Tournefeuille,31170,buy,programme,65552,ARBORESCENT,2026-06-11T15:12:12.219Z,2026-06-11T15:12:12.219Z,True,"[1, 4]",,"[162000, 509000]","[34, 98]","https://www.bienici.com/annonce/vente/tournefeuille/programme/[1, 4]pieces/gedeon-33375864"
Toulouse,31000,buy,flat,1204,APPARTEMENT HAUSSMANNIEN T3 – DOUBLE DESTINATION - CAPITOLE,2026-06-11T12:03:35.190Z,2026-06-13T11:15:02.382Z,False,3,2,780000,122.83,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/apimo-87093698
Toulouse,31200,buy,flat,6123,Appartement Toulouse 3 pièce(s) 60 m2,2026-06-11T10:38:48.771Z,2026-06-12T05:07:17.847Z,False,3,2,199000,60,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ladresse-1-adresse-14454446
Toulouse,31300,buy,flat,AA13900,"T2 rénové avec Terrasse, Jardin privatif, Parking - Toulouse",2026-06-11T09:46:51.320Z,2026-06-11T09:46:51.320Z,False,2,1,167400,51,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag310791-535023899
Toulouse,31200,buy,flat,TAPP504-972090,Appartement,2026-06-11T09:27:52.214Z,2026-06-17T07:35:44.534Z,False,2,2,121000,46,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/citya-1-504-TAPP504-972090
Toulouse,31400,buy,programme,289528,STUDIO COEUR DES FACS MEDECINE,2026-06-11T08:57:18.804Z,2026-06-11T09:07:18.481Z,True,"[1, 5]",,"[138900, 384900]","[20, 99]","https://www.bienici.com/annonce/vente/toulouse/programme/[1, 5]pieces/gedeon-33375115"
Toulouse,31100,buy,flat,2698-1,"Appartement  1 pièce(s) 40,01 m2 Hippodrome La Cépière Ambroise Paré",2026-06-10T22:02:17.608Z,2026-06-10T22:02:17.608Z,False,1,1,109900,40.01,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/immo-facile-60783949
Toulouse,31000,buy,flat,2667-1,"Appartement T1 Bis - 34,33 m2 - Jean Jaurès",2026-06-10T22:02:17.608Z,2026-06-10T22:02:17.608Z,False,1,1,110000,34.33,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/immo-facile-60783951
Toulouse,31300,buy,flat,2722-1,Appartement Toulouse 2 pièce(s) 41.37 m2,2026-06-10T22:02:17.608Z,2026-06-10T22:02:17.608Z,False,2,1,143000,41.37,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/immo-facile-60783952
Toulouse,31300,buy,flat,2708-1,Appartement Toulouse 2 pièce(s) 47 m2,2026-06-10T22:02:17.608Z,2026-06-10T22:02:17.608Z,False,2,1,164800,46.77,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/immo-facile-60783956
Toulouse,31400,buy,flat,0900450021,Appartement,2026-06-10T19:08:55.305Z,2026-06-16T19:01:48.395Z,False,3,2,229000,68,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/adapt-immo-0900450021
Toulouse,31000,buy,flat,199,"TOULOUSE HYPERCENTRE – T3 DE STANDING AVEC PARKING, BALCON ET DÉPENDANCES",2026-06-10T18:16:58.773Z,2026-06-20T16:17:29.115Z,False,3,2,514800,64,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/gedeon-33369311
Toulouse,31400,buy,flat,Homki_caece_10,"Appartement T3 de 73 m2 à Toulouse 31400, Rue Jean-Baptiste Colbert",2026-06-10T17:12:32.120Z,2026-06-10T17:12:32.120Z,False,3,2,189900,73,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag133861-534872363
Toulouse,31500,buy,flat,SV13355,"Lumineux appartement T3 de 63 m² en dernier étage avec balcon, garage privé et excellente performance énergétique DPE B",2026-06-10T13:07:26.342Z,2026-06-23T16:03:00.672Z,False,3,2,239000,62,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag310791-534825233
Toulouse,31000,buy,flat,7141,Le raisin Toulouse Appartement T4 102 m2 avec ascenseur balcon et terrasse,2026-06-10T10:59:32.366Z,2026-06-16T13:03:01.870Z,False,4,3,349000,102,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/era-2-60781689
Toulouse,31200,buy,flat,87050261,T4/T5 Coeur Croix Daurade,2026-06-10T10:37:20.506Z,2026-06-10T10:37:20.506Z,False,4,,195000,88,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/apimo-87050261
Toulouse,31300,buy,flat,2022617,"En exclusivité ! Appartement T3 en duplex de 69 m2, situé da",2026-06-09T22:12:55.020Z,2026-06-15T14:55:07.905Z,False,3,2,194000,68.44,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/hektor-serenityimmo-21288
Toulouse,31300,buy,flat,2044889,Vente Appartement 3 pièces,2026-06-09T17:56:23.361Z,2026-06-09T17:56:23.361Z,False,3,2,215000,61.37,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/iad-france-934972
Toulouse,31500,buy,flat,EOBF-TXI-RL6,"TOULOUSE ROSERAIE - 1ER ÉTAGE APPARTEMENT T5 DE 119 M² AVEC TERRASSE, PARKING ET CAVE",2026-06-09T17:17:17.637Z,2026-06-09T17:17:17.637Z,False,5,4,333000,119,https://www.bienici.com/annonce/vente/toulouse/appartement/5pieces/ag314213-534671795
Toulouse,31200,buy,flat,TAPP970958,Appartement,2026-06-09T15:28:35.481Z,2026-06-23T16:19:34.583Z,False,3,2,219000,73,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/citya-1-176-TAPP970958
Toulouse,31000,buy,flat,NG13867,T2,2026-06-09T15:22:37.525Z,2026-06-09T15:22:37.525Z,False,2,1,178000,29,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag310791-534639980
Toulouse,31400,buy,flat,LVPR0450,ORMEAU - GRAND 2 PIECES DE 50m² AVEC TERRASSE,2026-06-09T15:21:54.832Z,2026-06-23T14:49:14.188Z,False,2,1,175000,49,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag315079-534644900
Villeneuve-Tolosane,31270,buy,flat,2214,"T3 64 m² avec terrasse 25 m², parking sous-sol, résidence récente 2017",2026-06-09T15:13:10.495Z,2026-06-20T10:15:06.816Z,False,3,2,180000,63.87,https://www.bienici.com/annonce/vente/villeneuve-tolosane/appartement/3pieces/laforet-immo-facile-52747523
Toulouse,31200,buy,flat,SV_13877,À VENDRE – T3 Duplex de 62 m² avec terrasse et parking – Toulouse Aucamville (31200),2026-06-09T14:06:57.248Z,2026-06-09T14:06:57.248Z,False,3,2,135000,62,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag310791-534632411
Toulouse,31200,buy,flat,NJ13537,EXCLUSIVITÉ TOULOUSE LALANDE – T3 LUMINEUX AVEC TERRASSE ET 2 PARKINGS,2026-06-09T12:08:10.071Z,2026-06-24T10:40:55.154Z,False,3,2,168000,63,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag310791-534606953
Toulouse,31300,buy,flat,221726,Appartement Toulouse 4 pièces de 91m² + 43m² de Terrasses + 2 Parkings sous-sol ! CROIX-DE-PIERRE,2026-06-09T09:29:52.709Z,2026-06-10T09:40:54.151Z,False,4,3,599000,91,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/immo-facile-60771135
Toulouse,31200,buy,flat,2687-1,Appartement T3 Croix Bénite-Toulouse,2026-06-08T16:58:53.168Z,2026-06-09T12:42:48.826Z,False,3,2,128400,61.45,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/immo-facile-60770527
Toulouse,31200,buy,flat,L0DR-EB7-RIP,"Toulouse Lalande Grand Selve - T3 lumineux avec terrasse, à 900 m du métro, commerces et écoles à pied",2026-06-08T16:00:46.166Z,2026-06-23T13:19:46.124Z,False,3,2,173000,61,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag314194-534417500
Toulouse,31300,buy,flat,JD13516,T1 Bis 27 m² – Rentabilité Immédiate – Fer à Cheval (Toulouse),2026-06-08T08:48:13.751Z,2026-06-08T08:48:13.751Z,False,2,1,148000,27,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag310791-534338078
Toulouse,31300,buy,flat,836,"Saint-Cyprien, Appartement T3 avec balcon et parking",2026-06-08T08:30:01.901Z,2026-06-12T15:20:43.526Z,False,3,2,270000,62,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/hektor-mytoulouse-781
Toulouse,31400,buy,flat,VA2323-27RUEIMMO,Appartement à vendre Toulouse,2026-06-07T16:35:00.148Z,2026-06-24T13:09:50.117Z,False,4,3,235000,82,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/netty-company54152kvh-appt-2323
Toulouse,31000,buy,flat,PC0089,QUARTIER DES CARMES - RARE - MAGNIFIQUE T3 LUMINEUX PETITE R,2026-06-06T11:40:13.441Z,2026-06-09T11:37:17.915Z,False,3,2,487600,84,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/hektor-dpc-immo1-27032
Toulouse,31100,buy,flat,A68450,TOULOUSE ARENES-HIPPODROME - APPARTEMENT T1 AVEC BAIL COMMERCIAL,2026-06-05T21:06:29.595Z,2026-06-23T20:49:55.133Z,False,1,,71000,22,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag343031-533988989
Toulouse,31500,buy,flat,2179,Appartement  2 pièces 46 m2 Marengo avec place de parking et garage,2026-06-05T18:56:04.599Z,2026-06-05T18:56:04.599Z,False,2,1,211900,46.68,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/immo-facile-60663468
Toulouse,31300,buy,flat,00524246,TOULOUSE Clinique PASTEUR : RARE appartement de type 5 en duplex  en dernier étage avec terrasse de 40m2 et garage en sous sol,2026-06-05T18:51:36.695Z,2026-06-18T19:43:55.308Z,False,5,4,475000,140,https://www.bienici.com/annonce/vente/toulouse/appartement/5pieces/ag311908-533979632
Toulouse,31200,buy,flat,337243,EXCLUSIVITÉ – Magnifique T3 avec rooftop de 35 m² à Croix-Daurade,2026-06-05T17:55:48.314Z,2026-06-17T07:06:01.284Z,False,3,2,260000,64,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag311656-533971994
Toulouse,31100,buy,flat,81901-SEMENADISSE,Appartement à vendre Toulouse,2026-06-05T17:32:49.153Z,2026-06-23T18:22:32.521Z,False,2,1,114600,55.75,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/netty-semenadisse-appt-1062
Toulouse,31200,buy,flat,87069975,T2 Bis Rénové Sept Deniers,2026-06-05T12:53:40.266Z,2026-06-05T12:53:40.266Z,False,2,2,120000,44,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/apimo-87069975
Toulouse,31300,buy,flat,AA13866,Patte d'Oie : superbe T3 traversant avec terrasse dans une résidence récente,2026-06-05T10:29:39.311Z,2026-06-05T10:29:39.311Z,False,3,2,298000,65,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag310791-533877899
